MSOA Code,Cases1,Cases2,Cases3,NUK,O65,Bame,Income,HP,OO,OML,SR,PR,NP,Geo,Density,IMD,Health,AS,Employment,Education,Crime,Environment
E02000788,,1021.6,1252.2,24.04509894,0.159683794,0.103543488,0.0472,840000,30.6,35.9,8.9,23.2,3.1,-0.8904,55.14385353,6.4768,-1.7144,0.0878,0.035,0.8078,-0.3702,33.3444
E02000789,105.7,724.8,830.3,30.64880568,0.116768041,0.142834087,0.07725,775000,26.2,24,19.7,28.8,4.6,-0.804,56.81313993,9.90475,-1.32825,0.1045,0.056,2.10775,0.02775,26.04175
E02000790,74.9,794.3,1064,22.50928468,0.150768379,0.100597449,0.03125,787500,28.6,39,4,26,3.7,-0.913,69.51876805,5.46125,-1.894,0.0665,0.02575,0.207,-0.13,31.68925
E02000791,68.2,572.7,872.7,36.58139156,0.167668269,0.124816686,0.03225,882500,28.3,22.1,7.3,39.8,7.3,-0.50075,83.2,5.94275,-1.9905,0.054,0.02475,0.4455,-0.1585,29.69225
E02000792,435.2,884.3,1074.8,28.34454142,0.129767991,0.099155816,0.0355,875000,27.3,31.5,5.7,33.8,4.6,-0.5525,9.862960569,5.8295,-1.822,0.06725,0.02825,0.439,-0.27375,30.52375
E02000793,479.8,791.5,1007.3,23.94730362,0.177602447,0.228884511,0.077,499500,32.6,37.9,11.6,16.1,2.6,-0.3256,62.5427996,11.0326,-1.0312,0.2232,0.0538,7.1988,0.0252,27.0298
E02000794,56.7,949.5,1459.8,23.25616583,0.138240319,0.149947042,0.03975,545000,32.6,41.5,3.4,20.4,2,0.2345,96.61623109,7.28325,-1.502,0.127,0.03575,1.373,-0.03125,27.3195
E02000795,41.8,515,960.4,26.02203537,0.132700297,0.114815889,0.0375,1237500,42.7,32.3,9.2,13.5,3.6,0.214,96.06613455,8.717,-2.05,0.104,0.0365,2.39325,0.39975,26.67525
E02000796,417,1241.6,1288.1,26.6265878,0.171217585,0.304373121,0.109166667,460000,31.9,33.4,21.2,11.4,2,-0.195333333,34.27310182,15.9095,-0.807166667,0.286666667,0.083166667,12.31966667,0.139333333,24.008
E02000797,112.5,887.7,1325.4,20.79094426,0.100474233,0.100874051,0.042,567500,23.1,39,6,29.8,2.6,-0.9435,104.4583884,6.707,-1.31875,0.08375,0.036,0.81425,-0.2655,31.7895
E02000798,153.3,1073.2,1578.3,21.1056231,0.119472841,0.159954407,0.067428571,560000,27.9,43.8,11.5,15.3,2,-0.326428571,69.69098712,10.153,-1.117428571,0.171428571,0.053,4.080285714,0.077571429,27.671
E02000799,,1139.8,1717.8,19.23616524,0.091451292,0.100077942,0.04075,778553,33.5,38,7.7,19.3,2.8,-0.79375,64.53314326,5.59025,-1.567,0.09425,0.033,0.59225,-0.2325,25.16225
E02000800,127.6,892.8,1184.2,29.1087963,0.092376238,0.169560185,0.127,577500,28.4,31.7,24.8,12.4,1.8,-0.901666667,106.092437,15.759,-0.895666667,0.223333333,0.095333333,10.62133333,0.016,18.06366667
E02000801,,816.2,1438.7,16.67675545,0.112581029,0.085502421,0.045,697500,30.8,41.8,4.8,20.8,3.5,-0.24425,111.3254786,5.6415,-1.5045,0.09375,0.03575,0.91875,-0.68475,24.77225
E02000802,375,1067.3,1211.6,16.64443456,0.103591358,0.102712317,0.0605,540000,31.3,40,8.5,19.3,2.8,-0.537,116.4833333,7.51875,-1.0155,0.118,0.05075,0.89225,-0.366,23.73275
E02000803,211.2,1151,1045.4,20.09161606,0.166832669,0.162884841,0.114,382500,29.5,32.6,22.5,12.4,2.3,0.204166667,17.21634753,17.6575,-0.5425,0.231166667,0.096333333,11.00533333,0.193833333,18.07583333
E02000804,177.2,940.7,1377,18.35068956,0.08726389,0.093160709,0.04625,660000,29.1,34.1,11.2,24.4,3.1,-0.4205,100.3658537,6.614,-1.4975,0.10075,0.04075,1.16175,-0.49225,23.61175
E02000805,244.8,1023.6,997.3,20.25242149,0.079467595,0.114176695,0.062666667,565000,29.9,32.4,15.1,20.2,5.6,-0.465666667,140.0944138,8.842333333,-1.4475,0.121833333,0.055333333,2.179666667,0.016833333,23.78616667
E02000806,213.4,814.2,1153.6,16.69504256,0.121928666,0.113069604,0.0595,585000,32,36.2,13.8,15.8,3.6,-0.593333333,80.36093418,8.244,-1.435666667,0.155,0.05,3.869166667,-0.1455,21.14516667
E02000807,189.3,746.7,1240.9,44.28004331,0.078927774,0.321664862,0.0826,525000,12.1,28.5,19.3,35.2,3.5,-0.088,153.9255014,15.3204,-0.2294,0.1736,0.0554,8.3458,-0.0338,24.3234
E02000808,157.1,1187.4,1091.3,40.30982202,0.080378856,0.358932103,0.1194,1800000,8.4,15.5,37.5,33.3,5.6,-1.1224,137.7954145,19.8984,0.1008,0.155,0.0688,6.764,-0.366,40.2468
E02000809,125.7,544.9,1075.9,41.50798395,0.092628382,0.293911707,0.064625,667500,10.9,22.3,19.2,44.7,11,-0.831875,88.01944107,14.316875,-0.233625,0.091875,0.03425,4.8065,-0.418,43.47725
E02000810,170.2,777,1250.8,37.87182852,0.142296797,0.38648294,0.1798,450000,6.4,15.4,52.2,18.6,3.3,-0.9534,57.21945137,26.707,0.131,0.2668,0.0992,13.0846,0.6696,31.47
E02000812,490.1,878.3,1377.6,42.32264334,0.157890987,0.479980564,0.1825,576250,5.5,15.2,50.1,25.3,2.5,-1.032333333,56.32022472,28.35933333,0.417333333,0.210333333,0.1065,9.438333333,0.621166667,34.49316667
E02000813,266.8,800.8,1215,41.11279246,0.180416955,0.415085555,0.1806,435000,6.1,14.3,54.9,21.3,3,-0.993,38.25018896,27.0352,0.0662,0.2792,0.103,13.6124,0.7082,32.672
E02000814,222,830.5,1815.4,44.81044845,0.176365442,0.328594545,0.1014,522500,11.9,24.1,23.3,37.6,4.3,-0.3116,24.80295567,19.799,-0.005,0.1512,0.0582,9.0094,0.6138,33.724
E02000815,193.2,1131.3,1034.6,46.03663229,0.146660922,0.50330922,0.1595,654875,6.7,14,38.2,34.3,3.7,-1.31675,62.899729,31.9595,0.25975,0.183,0.09025,13.202,0.95625,57.89525
E02000816,330.5,802.3,1416,37.35486011,0.128724186,0.373659184,0.186,376750,6.7,16.1,48.9,22.6,2.3,-0.5606,69.56842703,29.484,0.305,0.3322,0.1158,17.0664,0.6854,30.2092
E02000817,507.8,768.6,1537,36.66461349,0.150373462,0.412380659,0.235,361250,4.2,8.7,71,13.7,2.1,-0.97225,83.9078341,34.94225,0.7715,0.372,0.14225,24.47975,0.66675,23.69975
E02000818,282.1,752.2,1492.4,40.88133793,0.163647343,0.46548978,0.2015,589500,4.8,12.1,50.8,28.7,2.3,-1.33275,36.07843137,34.436,0.4475,0.2895,0.12475,13.64375,1.072,47.29875
E02000819,407.8,838.2,1631.2,42.89837643,0.114790949,0.499819603,0.19,381500,4.9,12.1,60.2,20.5,1.3,-0.9446,83.62155388,30.767,0.2722,0.3226,0.1224,14.918,0.6678,38.2668
E02000820,332.8,817.9,1607.2,41.91461837,0.148097641,0.445489827,0.163333333,495000,7.5,14.7,50.6,24.2,4.5,-1.014666667,65.64905998,27.64983333,0.266833333,0.242166667,0.105666667,11.735,0.408333333,41.239
E02000821,327.6,529.2,1259.8,47.0426902,0.169251701,0.638325781,0.2766,315500,4.9,8.6,67.9,16.9,1,-1.1072,59.03614458,40.2168,0.3786,0.3582,0.1494,20.0104,1.072,42.6162
E02000822,374.2,664.9,1800.8,45.74035261,0.167166327,0.595734188,0.2178,375000,3.3,7.7,71,16.5,1.6,-1.3162,62.84099472,33.4198,0.3276,0.3414,0.1266,18.5254,0.8556,37.0648
E02000823,324.1,1028.2,1307.7,43.37255916,0.140022676,0.510927195,0.1992,472500,8,17.1,50.7,21.8,4.4,-0.8322,48.16382253,29.735,0.1844,0.2776,0.1124,12.9162,0.6686,38.728
E02000824,520.5,673.8,1745.4,47.2826087,0.188448156,0.701086957,0.2448,370000,4.3,9.9,70.5,12.9,0.9,-0.9364,5.946863102,32.4332,0.0106,0.338,0.141,18.1718,0.4956,28.9932
E02000825,556.8,893,1292.1,48.23297751,0.161245482,0.739765779,0.2502,344500,2.2,13.6,65.7,15.3,1.1,-0.7726,56.43828452,34.3886,0.4508,0.3154,0.1498,13.5638,0.3252,26.9832
E02000826,742.5,666.9,1473.7,42.5180018,0.122420908,0.571332133,0.2084,429995,6.5,17,55.1,18.5,0.9,-1.1596,87.59036145,30.407,0.17,0.2788,0.1206,12.4218,0.6116,39.1308
E02000827,557.4,728.1,1671.9,49.56076841,0.13510101,0.629211314,0.195166667,483000,4.4,9.8,64.2,18.9,0.9,-1.44,45.1465798,31.47166667,0.325166667,0.293833333,0.123333333,12.707,0.805333333,38.49033333
E02000828,371.9,604.2,1347.6,48.61028272,0.160218334,0.677203865,0.22275,443750,6,14.2,56.4,19,1.3,-1.463,48.5502728,35.09025,0.11725,0.3195,0.13225,16.36475,1.30075,40.171
E02000829,457.5,785.7,1347,43.39204928,0.165603935,0.586004428,0.2172,438000,7.9,18.9,48.9,21.1,1.1,-0.6,29.97815401,34.8104,0.603,0.2938,0.1406,13.7478,0.8134,36.7434
E02000830,474.6,798.2,1585.6,34.32919955,0.144279983,0.390529876,0.118,611250,14,26.9,30.8,25.7,2.5,-0.4744,73.16801619,19.8044,-0.2042,0.1654,0.0816,5.0366,0.3138,36.6976
E02000831,371.3,592.2,1475.4,33.94113884,0.18029713,0.43463425,0.1416,640000,13,25.8,32.4,24.2,3.1,-0.9694,47.8137931,24.2996,0.1704,0.1904,0.0902,6.7988,0.9572,34.7592
E02000832,213.9,520.8,1376.1,35.87349398,0.185427666,0.560040161,0.2126,510000,8.1,20.2,50.3,17.1,1.2,-0.6288,48.56410256,30.5402,0.3844,0.2898,0.14,14.6266,0.4082,27.2482
E02000833,701.4,666.9,1115.2,39.44551902,0.169734151,0.524822695,0.1396,428000,11.3,22.6,49.1,15,2.1,-0.8184,19.56521739,19.7232,-0.095,0.2372,0.0822,11.4704,-0.2152,28.264
E02000834,435.7,689.1,1489.6,27.32905751,0.155279503,0.29796717,0.0996,600000,14.2,29.7,23.2,31,3.7,-1.0058,41.70375775,18.3752,0.0978,0.1442,0.0732,4.019,0.3764,37.4586
E02000835,192.2,525.5,1947.9,29.75400774,0.197072509,0.386263129,0.1355,548500,17.9,33.2,28.6,18.6,2,-0.37525,15.00072706,20.349,-0.1405,0.22625,0.09425,7.388,0.0655,31.39975
E02000836,362.2,560.9,1659.1,24.95145631,0.075297087,0.258859223,0.093,680000,19.6,37.6,18.2,23.1,3.8,-1.4116,133.5533708,14.4214,-0.2922,0.1312,0.0614,2.7498,0.0446,37.6964
E02000837,201.9,509.6,1507.8,21.24380848,0.063296665,0.187341772,0.0474,1242500,32.4,35.7,12.5,18.2,3.3,-0.8418,109.5028681,9.8838,-1.0214,0.0878,0.0318,0.6648,0.4342,37.6264
E02000838,519.5,814.9,1385.5,27.01525054,0.045130641,0.302069717,0.1098,557500,17.1,34.6,22.6,24.1,2,-0.7878,186.8668407,17.2584,-0.1474,0.179,0.0794,5.5534,-0.0146,34.33
E02000839,423.6,670.6,1046.9,30.42558487,0.069054844,0.361249378,0.1276,475000,24.5,28.9,24.7,18.7,2.2,-0.1626,196.6666667,20.5774,-0.0862,0.184,0.0882,5.6552,0.5334,25.962
E02000840,471.6,931.9,1645.2,19.99755232,0.083949704,0.251988741,0.211,340000,11,31.2,46.7,9.4,1.3,-0.388,154.0740741,32.34,0.1248,0.4114,0.1484,31.5224,0.618,28.0168
E02000841,508.1,1167.5,1913.6,23.86194244,0.074551312,0.272560486,0.181,335000,12.3,30.9,41.6,12.8,0.6,-0.3344,121.5324385,28.1112,0.057,0.4016,0.1218,30.2596,0.068,32.4226
E02000842,716,1080.2,1720.6,20.04956953,0.072421784,0.225280459,0.0628,449000,38.1,44.9,4.8,10.9,1.7,-0.536,105.3509664,9.8312,-0.6668,0.3266,0.0518,13.41,-0.2222,21.0004
E02000843,358.4,936.6,1422.3,18.13208806,0.049248172,0.203202135,0.1024,410000,21.5,43.2,14.2,19.1,1.4,-0.578,172.1852732,15.6902,-0.4352,0.2916,0.0704,13.2486,0.0896,28.1426
E02000844,401.3,673.1,1593.8,16.44170202,0.082507316,0.192184085,0.1338,355500,22.4,43.2,22.3,10.9,1,-0.4564,139.3815789,20.9328,0.0338,0.3492,0.092,20.9994,0.2784,25.3568
E02000845,170,840.4,1210.7,22.29615428,0.116508851,0.199052667,0.0668,435675,27,46.3,7.4,18,1.5,-0.227,110.0755287,9.1164,-0.886,0.2554,0.0452,10.9958,-0.4,17.249
E02000846,354.6,1024.4,1523.5,20.60116263,0.096474736,0.219339288,0.07225,411500,33.5,45.7,7.2,12.3,1.5,0.008,145.7191781,10.7385,-0.7005,0.28975,0.05225,9.0115,-0.07625,22.63425
E02000847,304.5,1134,1585.5,17.11752671,0.081558677,0.16924301,0.053166667,400000,42.1,43,4.5,9.3,1.7,-0.236333333,164.3947858,6.8245,-0.984166667,0.253,0.0425,6.987,-0.397833333,16.07816667
E02000848,198.4,942.2,2206.2,14.91950818,0.082168331,0.177462289,0.049,430000,37.7,50.4,1.3,9.9,1.2,-0.2812,233.6666667,7.7324,-0.9208,0.3182,0.0358,12.3396,-0.1998,18.4738
E02000849,322.7,968.2,1775.1,15.83166333,0.08856135,0.193453574,0.0908,380000,26.6,42,15.6,14.1,1.4,-0.462,110.5571031,12.7222,-0.55,0.2782,0.0742,8.986,-0.2204,20.7416
E02000850,414,855.6,1922.8,16.55834708,0.073555894,0.235134349,0.074857143,395000,31.4,48.5,9,10.1,1.6,0.195,150.7098121,11.94242857,-0.682142857,0.298428571,0.058857143,10.95771429,-0.102714286,19.48842857
E02000851,425.5,1015,1363,28.19927971,0.096792221,0.24909964,0.1476,295000,19,28.5,25.5,23.3,2.2,-0.4592,138.9285714,21.4162,0.057,0.289,0.0946,12.8788,0.301,24.6342
E02000852,422.6,782.9,1454.2,18.4826473,0.091864857,0.17110573,0.0594,360000,28.4,46.3,6.3,18.1,2,-0.62,100.7921811,9.0776,-0.7866,0.2634,0.0466,9.3702,-0.2812,25.2906
E02000853,333.3,888.7,1468.8,20.75869336,0.075217985,0.209035827,0.093,363000,25.7,46,10.5,16.8,1.7,0.0328,178.5928705,13.3332,-0.6414,0.2822,0.064,12.1902,-0.315,24.6258
E02000854,157.1,720.2,1178.3,13.75862555,0.088640275,0.126601887,0.0772,418750,32.6,41.9,8.4,16.2,1.5,-0.7256,169.0181818,10.0134,-0.7146,0.2252,0.0586,5.0906,-0.0202,19.3494
E02000855,235,692.4,1261.2,16.12944651,0.083865169,0.16977013,0.0464,490250,39,42.3,3.2,14.4,1.9,-0.4762,163.3627019,6.1046,-0.9578,0.2214,0.039,4.6536,-0.4694,16.92
E02000856,312,947,1614.1,19.10469667,0.084223978,0.226516634,0.0758,365000,29.1,41.6,6.4,21.5,6.6,-0.548,135.3459119,11.5364,-0.7322,0.2308,0.0606,5.7574,-0.0736,28.0046
E02000857,831.3,706,1138.9,32.10626186,0.087902599,0.261859583,0.0734,308500,25.6,30.2,7.2,36,3.9,-0.2408,146.2247475,10.2822,-0.4822,0.1798,0.0466,4.0358,-0.2402,20.949
E02000858,262.3,619.8,1358.6,19.50331556,0.092115198,0.273696528,0.2274,305000,12.4,20.6,54.8,7.6,3.3,-0.5404,110.8971292,32.6876,0.356,0.3948,0.1654,31.1396,0.3224,13.6224
E02000859,482.8,655.5,1264.5,16.6809553,0.089531266,0.184690753,0.0844,432500,36,35.8,13.8,13.2,2.4,-0.2592,123.6104218,11.4028,-0.6534,0.2476,0.0686,6.2136,-0.5162,21.142
E02000860,478,769.4,1422.3,30.2974467,0.107019991,0.26783364,0.1366,290000,19.8,25.1,19.7,34.3,4.4,0.1698,127.1276596,20.5816,-0.0122,0.2422,0.098,12.6834,-0.4218,24.8304
E02000861,203.8,649.9,1363.4,16.71335201,0.075994481,0.172468988,0.0332,657500,45,42.9,3,8.2,1.9,0.3548,105.3026634,5.0288,-1.4604,0.1754,0.0376,1.7146,-0.8958,12.7758
E02000863,248.2,788.1,1546.9,16.63263703,0.095865424,0.237003298,0.06875,586250,38.2,45.1,9,6.9,1.2,0.54075,81.28500824,10.5295,-0.89525,0.2435,0.056,7.51275,-0.25775,12.09925
E02000864,407.7,1102.4,1926.9,30.63757985,0.089965398,0.448113776,0.23525,487000,7,11.6,57.2,21.4,1.8,-0.891,53.44520548,33.271,0.51125,0.35875,0.133,22.5055,0.974,26.0985
E02000865,83.5,1061.5,1657.9,37.4982272,0.094987732,0.530563041,0.2385,383500,6.1,11.2,55.4,24.1,1.3,-1.34025,113.2142857,34.837,0.54375,0.355,0.13875,20.473,0.9265,34.09875
E02000866,228.9,1144,1628.9,29.26930242,0.134211085,0.345166632,0.1564,515000,14.1,20,36,27.3,2.1,-1.1646,39.5548089,25.1512,-0.0414,0.2542,0.0888,12.5754,1.1362,36.4094
E02000867,101.5,1218.7,2031.2,34.2280504,0.101263244,0.421063416,0.158166667,400000,7,19,32.7,35.9,6.1,-0.594166667,91.73831776,25.3885,0.327,0.238333333,0.085166667,12.89733333,0.490166667,36.79183333
E02000868,254.6,1861.3,2155.9,40.0331725,0.125749912,0.455669481,0.174,470000,9.4,16.8,35.9,35.9,1.2,-1.63375,30.77842143,28.739,0.49975,0.2615,0.09075,10.42525,0.9135,46.38525
E02000869,240,795,1845.2,39.56178791,0.071334372,0.436985101,0.2015,625000,10.5,17,46.9,23.8,2.3,-1.62875,120.884058,32.218,0.44975,0.276,0.11825,12.64625,1.408,37.7215
E02000870,216,1469.8,2291.1,35.00077196,0.101472618,0.459780763,0.2055,397500,9.8,16.7,45.5,24.8,1.2,-1.36725,63.5380117,29.57425,0.37875,0.336,0.112,19.81,0.70525,34.34625
E02000871,189.2,1754.7,2546.3,44.44185776,0.107891892,0.719823071,0.2534,330000,4.4,11.3,55.7,23.8,2.1,-1.308,80.08658009,34.601,0.2492,0.3912,0.1404,23.0944,0.9776,26.9262
E02000872,175.9,1308.1,1780.8,42.52766298,0.166289877,0.510598587,0.21325,499000,7.3,14.4,40.6,35.5,2,-1.892,49.20889988,32.71475,0.43,0.29625,0.1125,13.65975,1.2355,37.73825
E02000873,135,1576.2,1648.2,44.81808791,0.100948196,0.574773327,0.1828,432500,8,15.7,46.4,26.7,1.7,-0.9364,67.66823161,27.3868,0.3164,0.3412,0.0952,19.2182,0.2046,38.3788
E02000874,110.6,1573.2,2126.4,44.64861832,0.118299882,0.662926077,0.2295,359000,6.6,12,53.2,25.8,3.5,-1.3285,83.77843719,34.07675,0.33375,0.39125,0.12975,21.6125,1.06125,33.80275
E02000875,231.2,1538.7,2203.3,41.54661017,0.114668801,0.652436441,0.2366,380000,4.7,11.4,54,26.9,2.4,-0.928,66.36122178,32.5364,0.334,0.4,0.1344,22.4224,0.5494,29.2906
E02000876,185.4,1359.2,2285.9,46.34077021,0.172839506,0.623276965,0.21425,545000,8,15.7,37.4,36.6,2.9,-1.66125,55.73938507,34.41325,0.4975,0.31575,0.124,16.0355,1.1525,39.331
E02000877,90,1673.6,1943.8,44.45577884,0.209365813,0.679689891,0.227,470000,5.9,13.1,53.8,25.6,4.9,-0.8472,61.80402336,31.4988,0.1982,0.3978,0.1132,22.687,0.886,29.5918
E02000878,125,1884.3,1951,50.6708147,0.148859693,0.547345907,0.2018,701150,9.7,16,31.9,40,5.4,-1.3556,70.2175805,31.043,0.3114,0.2756,0.1178,13.5806,0.6128,42.8934
E02000879,438.7,2108.9,1905.4,40.96148808,0.152805362,0.593266964,0.22125,436000,9.7,14.6,46,26.4,1.9,-1.14925,67.47068677,30.6665,0.48275,0.34425,0.11825,17.33925,0.5075,36.02675
E02000880,104.1,1650.9,1725.5,46.19113573,0.150413983,0.635387812,0.19475,410000,8,16.1,43.4,29.7,2.5,-1.6355,21.82730924,30.956,0.58525,0.344,0.1035,16.46325,1.05175,33.747
E02000881,294.3,1166.7,2743.1,39.09393545,0.12160464,0.652337531,0.2805,404788,8.3,13.6,54.3,18.4,4.3,-0.3785,90.58669002,40.64175,0.415,0.484,0.15675,35.37375,0.927,28.941
E02000882,187,1439,2308,38.80753138,0.137086751,0.704207345,0.26225,467500,4.9,9.9,61.9,12.9,1.7,-1.518,84.87341772,36.4005,0.54325,0.43025,0.1515,26.4285,0.533,32.02375
E02000883,334.3,1281.9,2129.1,39.88679245,0.136139225,0.622767296,0.2825,480000,6.2,9,60.1,21.6,1.9,-1.54025,65.02407705,40.15075,0.4765,0.47875,0.175,36.18325,0.76425,31.60475
E02000884,130.1,1272.3,1959.1,50.4842615,0.156585494,0.580343385,0.162,853000,6.9,11.6,26.9,51.1,5.8,-1.57,46.94529809,24.5072,-0.0938,0.2164,0.073,11.4216,0.3886,46.7122
E02000885,181.5,1478.4,2477,44.27846265,0.200049456,0.697026831,0.26125,395000,6.1,10.7,56.6,21.3,2.5,-1.578,43.43716434,36.82225,0.58925,0.4135,0.14675,22.464,0.74025,36.9775
E02000886,84.5,1087,1815.3,45.45454545,0.154847735,0.505323505,0.174,460000,11.2,21.3,30.9,34.1,5.8,-0.754,74.1660016,26.025,-0.00875,0.26175,0.0985,13.0605,0.658,36.056
E02000887,201.4,1418.4,2171.4,42.39030023,0.156360323,0.621939954,0.2465,400000,6.7,12.7,51.6,25.5,1.6,-1.18625,86.08823529,33.0085,0.35775,0.4125,0.134,25.59525,0.639,26.75775
E02000888,96.7,947.1,1575.3,45.83079732,0.115361697,0.600365186,0.1554,475000,8.5,18.9,32.1,34.6,5.6,-0.8266,54.73581213,23.196,-0.1706,0.2566,0.0744,11.953,0.6536,34.2996
E02000889,80.7,1036.9,1739.6,42.6541717,0.205081044,0.495012092,0.158,583650,12.6,20.4,29.6,33.7,4.6,-0.95275,50.84161309,20.884,-0.198,0.2665,0.084,13.71925,0.13025,27.42625
E02000890,,849.2,1420.4,40.12079379,0.134879925,0.23986195,0.065666667,580000,19.9,26.3,11.6,39.5,9.6,-1.656,97.58816837,9.321333333,-0.696,0.109666667,0.04,3.944333333,-0.291666667,28.649
E02000891,186.6,1074.9,1624.7,53.02886891,0.218017329,0.547562707,0.107375,508800,7.9,15.6,24.3,47.3,9.7,-0.460125,30.6323185,18.65675,-0.066625,0.16075,0.0525,9.28275,-0.158,39.29025
E02000893,110.7,1315.8,2065.9,40.26242076,0.193374197,0.424001179,0.1585,488038,10.5,20.4,37.1,29.6,4,-0.92075,10.43875686,21.2105,0.1595,0.28275,0.1005,15.68625,-0.01375,16.12725
E02000894,158.3,999.1,1573.6,48.96912301,0.232435597,0.42655618,0.100666667,510000,9.9,23.1,16.8,47.5,5.1,-1.173833333,25.59184897,13.10083333,-0.364,0.173666667,0.053333333,10.45916667,-0.6015,22.736
E02000895,354.5,1210.1,1784.8,17.09487404,0.085788401,0.218573756,0.1522,435000,34,32.7,22.6,8.9,1.6,0.2574,85.53090333,23.4042,-0.3362,0.3554,0.0946,18.261,0.0908,26.6348
E02000896,453.3,1072.5,2288.8,13.02473338,0.079914122,0.138983435,0.0874,420000,36.8,36,10.2,15.6,2.4,-0.251,180.6896552,14.9738,-0.4672,0.2762,0.0686,9.9128,0.2708,22.2708
E02000897,409,1203.6,2044.9,17.12269407,0.09443631,0.238950105,0.1768,425000,27.5,31.9,29.8,9.4,1.6,-0.371,96.36684303,28.1006,0.1086,0.377,0.1324,25.0084,0.3156,24.2844
E02000898,417.8,1456,1873.6,16.77419355,0.052421875,0.257419355,0.1368,400000,29.6,37.7,22.5,8.4,1.1,0.0162,158.2200247,23.9854,0.0514,0.362,0.1016,22.4338,0.3752,22.1356
E02000899,254.2,1305.3,1860,21.95707071,0.062667381,0.278030303,0.1176,438750,34.8,39.9,11.3,13,1.3,-0.547,208.0222841,20.1786,-0.4822,0.3622,0.0798,19.5748,0.4542,30.8544
E02000900,307.8,1242.6,1892.6,27.2007913,0.095259526,0.419386746,0.167,390000,28.3,37.5,19.5,13.2,0.5,-0.2128,207.0186335,27.6258,-0.094,0.3824,0.1118,22.067,0.5448,28.271
E02000901,117.6,970.2,2518.6,16.45502081,0.081268012,0.228897663,0.094333333,475000,30.6,42.9,11.5,13.3,1.9,-0.572166667,175.6962025,15.22966667,-0.518333333,0.275,0.066166667,10.34266667,0.303833333,27.8635
E02000902,295.8,1040.7,2244.6,29.46179079,0.064086022,0.446604301,0.1482,428750,24.4,37.1,20,16.4,2.4,0.0028,173.7668161,25.1006,-0.3886,0.3466,0.0884,18.1042,0.4224,35.4574
E02000903,161.5,938.4,2401.6,37.78613292,0.055183027,0.526263408,0.2332,400000,13.4,29.6,37.2,17.3,1.5,-1.3098,199.059081,35.6136,0.0852,0.401,0.1404,26.0346,0.7226,38.8928
E02000904,316,1185.1,1828.7,34.92950899,0.052598397,0.476178901,0.12075,405000,22.3,39,13.9,22.8,3,-0.548,219.8613861,20.4705,-0.52825,0.30125,0.07625,15.21875,0.3895,35.18075
E02000905,279.6,1041.5,1822.8,40.02502868,0.05653884,0.49932214,0.1308,500000,17.9,35.2,18,26.4,1.9,-0.5298,237.2011662,21.9492,-0.1396,0.3012,0.0744,13.8894,0.4174,33.3892
E02000906,178.1,1027.2,1708.6,42.12802768,0.050133642,0.491025087,0.174,470000,15.7,31.7,23.5,27.1,1.4,-0.8656,207.2305389,24.991,-0.2988,0.3256,0.0972,18.7646,0.232,33.0248
E02000907,374.6,877,1452.7,40.89817964,0.049919684,0.551510302,0.233,485000,10.6,19.8,47,20.4,1,-0.846,150.148423,36.58116667,0.1685,0.362,0.1565,23.01983333,0.680666667,33.94933333
E02000908,273.5,742.3,1664.4,44.92202358,0.057790453,0.495435527,0.1388,440500,12.8,30.8,22.1,30.8,1.4,-0.9874,164.9009901,21.8562,-0.1592,0.273,0.0784,15.489,0.1332,31.3074
E02000909,276.9,897.2,2359.6,35.27777778,0.067116892,0.441666667,0.1224,606250,19,32.8,19.1,26.9,1.8,-0.546,187.9937304,19.7698,-0.3206,0.2348,0.0756,8.937,0.0858,36.6596
E02000910,259.5,1261,1798.8,47.34529819,0.102547634,0.539166199,0.140166667,531700,17.8,28.5,15.3,36.2,1.8,-0.729833333,210.4054054,24.6375,-0.054333333,0.272666667,0.081833333,11.9165,0.668166667,38.6515
E02000911,286.1,1144.5,1666.2,47.75570272,0.066041946,0.545897719,0.173,450000,14.1,26.5,21.9,34.6,2,-0.9238,180.7258065,29.3638,-0.0306,0.3014,0.101,16.2042,0.8804,38.3958
E02000912,298.3,1331.5,1480.5,43.74323447,0.06074619,0.597856679,0.1782,510000,18.3,28.4,24.8,25.7,2.1,-0.7606,134.964539,28.8068,-0.0886,0.3326,0.1126,18.7972,0.7562,31.411
E02000913,359.7,1319.7,1930.2,44.452102,0.067650906,0.588444751,0.1336,497500,26.2,29.2,12.2,30.1,2.5,-0.7854,186.445993,24.0134,-0.1046,0.3084,0.0856,15.599,0.5374,38.4446
E02000914,462.8,1147.8,1921.9,50.93449122,0.08360272,0.679252407,0.2102,454000,13.1,18.1,35.9,30.3,1.9,-0.7824,189.6617336,34.7776,0.286,0.3798,0.124,22.7322,0.577,38.5718
E02000915,204.7,883.4,1766.9,40.09024644,0.044169739,0.460372556,0.1152,418000,18.4,26,18.2,36,2.8,-0.3952,253.3516484,21.6712,-0.238,0.239,0.0766,9.3218,0.2564,41.8006
E02000916,302.6,1543.6,1937.1,49.014233,0.100765141,0.611070111,0.1644,380000,15.3,31.5,13.2,37,2.7,-0.7986,228.1360947,27.3896,-0.2488,0.3582,0.0988,21.8422,0.4588,38.292
E02000917,232,1121,1797.5,49.5038709,0.06828496,0.530912659,0.1062,428000,15.6,29.3,10.7,43.4,2,-1.3794,193.7627812,19.51,-0.392,0.2826,0.0602,14.0092,0.2,37.449
